Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T19:13:41,2021-05-31T19:38:36,214,Valimon asema,36,Apollonkatu,6217,1489
2021-05-31T19:13:38,2021-05-31T19:31:15,4,Viiskulma,57,Lauttasaaren ostoskeskus,3612,1053
2021-05-31T19:13:23,2021-05-31T19:26:00,5,Sepänkatu,5,Sepänkatu,1992,756
2021-05-31T19:13:23,2021-05-31T19:18:49,50,Melkonkuja,54,Gyldenintie,1345,322
2021-05-31T19:13:23,2021-05-31T19:21:43,581,Niittykumpu (M),621,Hauenkalliontie,1821,497
2021-05-31T19:13:20,2021-05-31T19:26:57,77,Nordenskiöldinaukio,44,Sörnäinen (M),2583,810
2021-05-31T19:13:19,2021-05-31T19:19:51,87,Kustaankatu,126,Kalasatama (M),1358,392
2021-05-31T19:13:17,2021-05-31T19:20:48,22,Rautatientori / länsi,41,Ympyrätalo,1684,447
2021-05-31T19:13:14,2021-05-31T19:28:27,71,Hietaniemenkatu,40,Hakaniemi (M),3760,911
2021-05-31T19:13:03,2021-05-31T19:33:12,135,Velodrominrinne,63,Jätkäsaarenlaituri,5471,1206
2021-05-31T19:13:01,2021-05-31T19:23:44,113,Pasilan asema,132,Hollolantie,1588,642
2021-05-31T19:13:00,2021-05-31T19:23:32,2,Laivasillankatu,20,Kaisaniemenpuisto,1772,627
2021-05-31T19:13:00,2021-05-31T19:21:25,581,Niittykumpu (M),621,Hauenkalliontie,1811,501
2021-05-31T19:12:46,2021-05-31T19:35:26,607,Nuottaniementie,645,Piispankallio,5128,1359
2021-05-31T19:12:46,2021-05-31T19:21:01,757,Painiitty,763,Kalkkipellonmäki,2044,494
2021-05-31T19:12:42,2021-05-31T19:18:14,59,Salmisaarenranta,201,Länsisatamankuja,1214,326
2021-05-31T19:12:36,2021-05-31T19:31:11,86,Kuusitie,150,Töölönlahden puisto,3291,1111
2021-05-31T19:12:35,2021-05-31T19:37:47,53,Heikkiläntie,72,Eteläinen Hesperiankatu,3573,1507
2021-05-31T19:12:35,2021-05-31T19:18:02,59,Salmisaarenranta,201,Länsisatamankuja,1165,323
2021-05-31T19:12:35,2021-05-31T19:16:18,581,Niittykumpu (M),579,Niittymaa,673,219
2021-05-31T19:12:33,2021-05-31T19:16:11,29,Baana,26,Kamppi (M),955,214
2021-05-31T19:12:29,2021-05-31T20:20:34,64,Tyynenmerenkatu,21,Töölönlahdenkatu,2435,445
2021-05-31T19:12:26,2021-05-31T19:23:07,44,Sörnäinen (M),138,Arabiankatu,2679,636
2021-05-31T19:12:26,2021-05-31T19:17:35,24,Mannerheimintie,70,Sammonpuistikko,1123,215
2021-05-31T19:12:24,2021-05-31T19:19:07,113,Pasilan asema,88,Kiskontie,1952,399
2021-05-31T19:12:23,2021-05-31T19:44:14,67,Perämiehenkatu,126,Kalasatama (M),7610,1911
2021-05-31T19:12:22,2021-05-31T19:24:40,44,Sörnäinen (M),290,Vallilan varikko,1051,400
2021-05-31T19:12:20,2021-05-31T19:31:37,84,Paciuksenkatu,44,Sörnäinen (M),3773,1146
2021-05-31T19:12:19,2021-05-31T19:31:28,109,Hertanmäenkatu,121,Vilhonvuorenkatu,3779,1145
2021-05-31T19:12:17,2021-05-31T19:24:26,148,Juhana Herttuan tie,294,Postipuisto,2546,724
2021-05-31T19:12:12,2021-05-31T19:19:50,121,Vilhonvuorenkatu,134,Haukilahdenkatu,1739,455
2021-05-31T19:12:11,2021-05-31T19:28:30,139,Muotoilijankatu,245,Kulosaari (M),4518,975
2021-05-31T19:12:09,2021-05-31T19:23:21,337,Kivikon liikuntapuisto,284,Myllypuro (M),2489,666
2021-05-31T19:12:04,2021-05-31T19:23:25,62,Välimerenkatu,49,Annankatu,1966,677
2021-05-31T19:12:02,2021-05-31T19:17:55,6,Hietalahdentori,30,Itämerentori,1074,344
2021-05-31T19:12:01,2021-05-31T19:17:07,37,Töölönkatu,76,Olympiastadion,902,302
2021-05-31T19:11:59,2021-05-31T19:23:49,45,Brahen kenttä,73,Kesäkatu,2476,706
2021-05-31T19:11:57,2021-05-31T19:16:13,291,Itäkeskus Metrovarikko,275,Itäkeskus (M),873,251
2021-05-31T19:11:56,2021-05-31T19:17:35,75,Korjaamo,72,Eteläinen Hesperiankatu,1227,335
2021-05-31T19:11:53,2021-05-31T19:21:52,55,Puistokaari,50,Melkonkuja,2129,594
2021-05-31T19:11:47,2021-05-31T19:19:47,6,Hietalahdentori,10,Kasarmitori,1429,475
2021-05-31T19:11:43,2021-05-31T19:21:34,26,Kamppi (M),61,Länsisatamankatu,2084,586
2021-05-31T19:11:42,2021-05-31T19:21:51,77,Nordenskiöldinaukio,85,Jalavatie,1227,604
2021-05-31T19:11:39,2021-05-31T19:21:10,9,Erottajan aukio,16,Liisanpuistikko,1634,573
2021-05-31T19:11:37,2021-05-31T19:21:48,77,Nordenskiöldinaukio,85,Jalavatie,1217,606
2021-05-31T19:11:35,2021-05-31T19:16:20,82,Töölöntulli,86,Kuusitie,769,280
2021-05-31T19:11:34,2021-06-01T08:34:55,89,Tilkanvierto,116,Linnanmäki,2525,48197
2021-05-31T19:11:33,2021-05-31T19:26:30,59,Salmisaarenranta,3,Kapteeninpuistikko,2940,893
2021-05-31T19:11:32,2021-05-31T19:20:23,1,Kaivopuisto,68,Albertinkatu,1374,526
2021-05-31T19:11:29,2021-05-31T19:26:11,42,Haapaniemenkatu,35,Cygnaeuksenkatu,3075,877
2021-05-31T19:11:29,2021-05-31T19:12:22,44,Sörnäinen (M),44,Sörnäinen (M),1,54
2021-05-31T19:11:27,2021-05-31T19:15:58,377,Paloheinän maja,378,Paloheinäntie,1000,267
2021-05-31T19:11:27,2021-05-31T19:17:56,30,Itämerentori,70,Sammonpuistikko,1455,386
2021-05-31T19:11:25,2021-05-31T19:14:06,519,Tapionaukio,525,Mäntyviita,516,156
2021-05-31T19:11:20,2021-05-31T19:33:00,96,Huopalahdentie,113,Pasilan asema,3904,1295
2021-05-31T19:11:16,2021-05-31T19:20:14,30,Itämerentori,70,Sammonpuistikko,1490,534
2021-05-31T19:11:14,2021-05-31T19:17:57,205,Ilmalan asema,211,Haagan tori,2017,398
2021-05-31T19:11:14,2021-05-31T19:17:03,18,Porthania,40,Hakaniemi (M),1072,345
2021-05-31T19:11:13,2021-05-31T19:20:31,126,Kalasatama (M),138,Arabiankatu,2534,553
2021-05-31T19:11:12,2021-05-31T19:26:27,125,Arielinkatu,245,Kulosaari (M),2012,913
2021-05-31T19:11:11,2021-05-31T19:20:32,1,Kaivopuisto,68,Albertinkatu,1424,531
2021-05-31T19:11:10,2021-05-31T19:36:20,629,Piispanportti,629,Piispanportti,3902,1506
2021-05-31T19:11:02,2021-05-31T19:17:31,19,Rautatientori / itä,41,Ympyrätalo,1706,389
2021-05-31T19:10:58,2021-05-31T19:11:10,89,Tilkanvierto,89,Tilkanvierto,0,11
2021-05-31T19:10:57,2021-05-31T19:22:29,22,Rautatientori / länsi,68,Albertinkatu,1394,469
2021-05-31T19:10:55,2021-05-31T19:16:15,641,Komeetankatu,635,Kuunkatu,906,314
2021-05-31T19:10:55,2021-05-31T19:35:31,76,Olympiastadion,2,Laivasillankatu,5828,1475
2021-05-31T19:10:55,2021-05-31T19:25:02,641,Komeetankatu,653,Lukutori,2737,846
2021-05-31T19:10:53,2021-05-31T19:24:01,12,Kanavaranta,404,Sompasaari,3557,786
2021-05-31T19:10:53,2021-05-31T19:34:26,557,Louhentori,57,Lauttasaaren ostoskeskus,6469,1410
2021-05-31T19:10:50,2021-05-31T19:11:50,44,Sörnäinen (M),44,Sörnäinen (M),10,54
2021-05-31T19:10:49,2021-05-31T19:16:12,137,Arabian kauppakeskus,141,Intiankatu,598,320
2021-05-31T19:10:46,2021-05-31T19:17:26,517,Länsituuli,573,Urheilupuisto (M),1366,396
2021-05-31T19:10:45,2021-05-31T19:27:52,723,Säterinniitty,577,Olarinluoma,5078,1022
2021-05-31T19:10:40,2021-05-31T19:17:27,320,Koukkusaarentie,313,Rastila (M),1590,402
2021-05-31T19:10:40,2021-05-31T19:19:10,57,Lauttasaaren ostoskeskus,56,Luoteisväylä,1511,506
2021-05-31T19:10:36,2021-05-31T19:17:30,64,Tyynenmerenkatu,67,Perämiehenkatu,1574,412
2021-05-31T19:10:34,2021-05-31T20:27:04,88,Kiskontie,711,Kirjurinkuja,6040,1225
2021-05-31T19:10:30,2021-05-31T19:13:14,10,Kasarmitori,10,Kasarmitori,89,116
2021-05-31T19:10:26,2021-05-31T19:21:02,71,Hietaniemenkatu,38,Töölöntori,1284,632
2021-05-31T19:10:25,2021-05-31T19:21:09,376,Torpparinmäentie,378,Paloheinäntie,2478,640
2021-05-31T19:10:23,2021-05-31T19:22:25,78,Messeniuksenkatu,135,Velodrominrinne,2464,719
2021-05-31T19:10:18,2021-05-31T19:20:17,44,Sörnäinen (M),137,Arabian kauppakeskus,1929,595
2021-05-31T19:10:16,2021-05-31T19:29:39,26,Kamppi (M),86,Kuusitie,3798,1158
2021-05-31T19:10:15,2021-05-31T19:35:43,41,Ympyrätalo,103,Vihdintie,5787,1524
2021-05-31T19:10:10,2021-05-31T19:36:35,268,Porolahden koulu,268,Porolahden koulu,2642,1581
2021-05-31T19:10:04,2021-05-31T19:34:23,63,Jätkäsaarenlaituri,201,Länsisatamankuja,4474,1455
2021-05-31T19:10:03,2021-05-31T19:14:52,22,Rautatientori / länsi,35,Cygnaeuksenkatu,1019,288
2021-05-31T19:09:58,2021-05-31T19:19:50,64,Tyynenmerenkatu,31,Marian sairaala,1613,588
2021-05-31T19:09:57,2021-05-31T19:20:56,44,Sörnäinen (M),137,Arabian kauppakeskus,1923,656
2021-05-31T19:09:50,2021-05-31T19:27:01,15,Ritarikatu,201,Länsisatamankuja,4186,1026
2021-05-31T19:09:48,2021-05-31T19:13:02,517,Länsituuli,513,Hakalehto,635,194
2021-05-31T19:09:47,2021-05-31T19:21:33,15,Ritarikatu,69,Kalevankatu,1988,701
2021-05-31T19:09:44,2021-05-31T19:55:54,249,Isosaarentie,141,Intiankatu,11192,2766
2021-05-31T19:09:36,2021-05-31T19:27:44,220,Ida Aalbergin tie,220,Ida Aalbergin tie,3510,1085
2021-05-31T19:09:32,2021-05-31T19:14:42,601,Nokkala,613,Matinkyläntie,1182,306
2021-05-31T19:09:31,2021-05-31T19:15:02,557,Louhentori,517,Länsituuli,1439,327
2021-05-31T19:09:22,2021-05-31T19:31:31,229,Käskynhaltijantie,39,Ooppera,6924,1328
2021-05-31T19:09:20,2021-05-31T19:38:45,543,Otaranta,52,Heikkilänaukio,6900,1765
2021-05-31T19:09:19,2021-05-31T19:19:03,34,Kansallismuseo,62,Välimerenkatu,2084,580
2021-05-31T19:09:19,2021-05-31T19:24:24,62,Välimerenkatu,18,Porthania,2501,901
2021-05-31T19:09:16,2021-05-31T19:29:16,283,Alakiventie,262,Siilitie (M),3532,1196
2021-05-31T19:09:08,2021-05-31T19:21:10,117,Brahen puistikko,84,Paciuksenkatu,2888,721
2021-05-31T19:08:58,2021-05-31T19:28:30,364,Ala-Malmin tori,233,Kirkkoherrantie,3620,1168
2021-05-31T19:08:57,2021-05-31T19:09:06,229,Käskynhaltijantie,229,Käskynhaltijantie,0,8
2021-05-31T19:08:56,2021-05-31T19:23:11,261,Asentajanpuisto,275,Itäkeskus (M),2773,855
2021-05-31T19:08:55,2021-05-31T19:18:00,89,Tilkanvierto,110,Maistraatintori,1498,540
2021-05-31T19:08:54,2021-05-31T19:20:22,33,Kauppakorkeakoulu,79,Uimastadion,2421,683
2021-05-31T19:08:51,2021-05-31T19:09:23,64,Tyynenmerenkatu,64,Tyynenmerenkatu,0,31
2021-05-31T19:08:50,2021-05-31T19:19:38,64,Tyynenmerenkatu,31,Marian sairaala,1668,644
2021-05-31T19:08:48,2021-05-31T19:25:19,641,Komeetankatu,653,Lukutori,2658,988
2021-05-31T19:08:45,2021-05-31T19:21:19,73,Kesäkatu,59,Salmisaarenranta,3387,749
2021-05-31T19:08:39,2021-05-31T19:24:12,733,Läkkitori,553,Metsänneidonpolku,4175,928
2021-05-31T19:08:34,2021-05-31T19:15:08,31,Marian sairaala,18,Porthania,1995,394
2021-05-31T19:08:31,2021-05-31T19:24:20,733,Läkkitori,553,Metsänneidonpolku,4212,944
2021-05-31T19:08:28,2021-05-31T19:24:33,161,Eteläesplanadi,64,Tyynenmerenkatu,2233,916
2021-05-31T19:08:28,2021-05-31T19:08:53,268,Porolahden koulu,268,Porolahden koulu,0,20
2021-05-31T19:08:26,2021-05-31T19:14:42,95,Munkkiniemen aukio,98,Ulvilantie,1229,371
2021-05-31T19:08:25,2021-05-31T19:16:30,21,Töölönlahdenkatu,63,Jätkäsaarenlaituri,1792,484
2021-05-31T19:08:24,2021-05-31T19:15:26,57,Lauttasaaren ostoskeskus,30,Itämerentori,1814,421
2021-05-31T19:08:23,2021-05-31T19:30:08,44,Sörnäinen (M),89,Tilkanvierto,4053,1300
2021-05-31T19:08:21,2021-05-31T19:17:00,32,Eläinmuseo,75,Korjaamo,1570,515
2021-05-31T19:08:21,2021-05-31T19:10:37,125,Arielinkatu,125,Arielinkatu,1,134
2021-05-31T19:08:21,2021-05-31T19:15:51,21,Töölönlahdenkatu,7,Designmuseo,1239,446
2021-05-31T19:08:13,2021-05-31T19:22:18,4,Viiskulma,41,Ympyrätalo,2462,841
2021-05-31T19:08:11,2021-05-31T19:23:57,24,Mannerheimintie,41,Ympyrätalo,2641,945
2021-05-31T19:08:08,2021-05-31T19:16:00,292,Koskelan varikko,133,Paavalinpuisto,1863,472
2021-05-31T19:08:05,2021-05-31T19:12:22,51,Itälahdenkatu,54,Gyldenintie,1086,253
2021-05-31T19:07:58,2021-05-31T19:14:16,379,Paloheinän kirjasto,378,Paloheinäntie,1114,374
2021-05-31T19:07:57,2021-05-31T19:15:29,251,Laajasalon ostoskeskus,405,Jollas,2042,447
2021-05-31T19:07:56,2021-05-31T19:32:43,115,Venttiilikuja,42,Haapaniemenkatu,2017,1483
2021-05-31T19:07:56,2021-05-31T19:32:35,362,Teerisuontie,137,Arabian kauppakeskus,7596,1475
2021-05-31T19:07:55,2021-05-31T19:17:47,637,Ruomelantie,651,Suurpellonaukio,1878,587
2021-05-31T19:07:52,2021-05-31T19:12:50,111,Esterinportti,112,Rautatieläisenkatu,884,293
2021-05-31T19:07:51,2021-05-31T19:25:08,125,Arielinkatu,16,Liisanpuistikko,2848,1036
2021-05-31T19:07:42,2021-05-31T19:16:12,144,Käpyläntie,138,Arabiankatu,1582,506
2021-05-31T19:07:41,2021-05-31T19:14:26,44,Sörnäinen (M),115,Venttiilikuja,1370,401
2021-05-31T19:07:40,2021-05-31T19:18:14,41,Ympyrätalo,124,Isoisänsilta,2162,630
2021-05-31T19:07:32,2021-05-31T19:16:26,42,Haapaniemenkatu,126,Kalasatama (M),1633,530
2021-05-31T19:07:28,2021-05-31T19:24:40,52,Heikkilänaukio,163,Lehtisaarentie,4979,1031
2021-05-31T19:07:23,2021-05-31T19:17:31,71,Hietaniemenkatu,64,Tyynenmerenkatu,0,600
2021-05-31T19:07:16,2021-05-31T19:22:29,19,Rautatientori / itä,121,Vilhonvuorenkatu,2805,909
2021-05-31T19:07:10,2021-05-31T19:10:35,145,Pohjolankatu,146,Pohjolanaukio,724,201
2021-05-31T19:07:03,2021-05-31T19:07:11,52,Heikkilänaukio,52,Heikkilänaukio,0,7
2021-05-31T19:07:00,2021-05-31T19:13:51,747,Leppävaaran uimahalli,739,Postipuun koulu,1374,406
2021-05-31T19:07:00,2021-05-31T19:19:00,64,Tyynenmerenkatu,58,Lauttasaarensilta,2350,716
2021-05-31T19:06:58,2021-05-31T19:18:48,64,Tyynenmerenkatu,58,Lauttasaarensilta,2291,706
2021-05-31T19:06:51,2021-05-31T19:19:40,123,Näkinsilta,134,Haukilahdenkatu,2630,764
2021-05-31T19:06:51,2021-05-31T19:10:43,101,Munkkivuoren ostoskeskus,207,Vanha Viertotie,628,226
2021-05-31T19:06:48,2021-05-31T19:10:16,101,Munkkivuoren ostoskeskus,207,Vanha Viertotie,613,206
2021-05-31T19:06:48,2021-05-31T19:13:32,150,Töölönlahden puisto,41,Ympyrätalo,1703,399
2021-05-31T19:06:48,2021-05-31T19:14:21,107,Tenholantie,111,Esterinportti,2024,451
2021-05-31T19:06:36,2021-05-31T19:24:25,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,2173,1069
2021-05-31T19:06:33,2021-05-31T19:13:51,10,Kasarmitori,4,Viiskulma,737,435
2021-05-31T19:06:32,2021-05-31T19:07:10,292,Koskelan varikko,292,Koskelan varikko,1,36
2021-05-31T19:06:28,2021-05-31T19:12:32,19,Rautatientori / itä,41,Ympyrätalo,1386,359
2021-05-31T19:06:21,2021-05-31T19:18:08,251,Laajasalon ostoskeskus,268,Porolahden koulu,2444,703
2021-05-31T19:06:19,2021-05-31T19:20:13,538,Hagalundinpuisto,509,Revontulentie,2146,828
2021-05-31T19:06:19,2021-05-31T19:21:09,162,Leppäsuonaukio,54,Gyldenintie,3460,888
2021-05-31T19:06:18,2021-05-31T19:10:44,264,Eränkävijäntori,260,Herttoniemi (M),1223,263
2021-05-31T19:06:15,2021-05-31T19:14:44,353,Helluntairaitti,352,Tapanilan asema,555,504
2021-05-31T19:06:12,2021-05-31T19:10:13,137,Arabian kauppakeskus,133,Paavalinpuisto,759,237
2021-05-31T19:06:05,2021-05-31T19:26:27,126,Kalasatama (M),121,Vilhonvuorenkatu,630,1217
2021-05-31T19:06:03,2021-05-31T19:14:48,25,Narinkka,40,Hakaniemi (M),1799,520
2021-05-31T19:06:01,2021-05-31T20:57:42,3,Kapteeninpuistikko,3,Kapteeninpuistikko,13083,6696
2021-05-31T19:05:58,2021-05-31T19:21:28,538,Hagalundinpuisto,509,Revontulentie,2156,924
2021-05-31T19:05:58,2021-05-31T19:33:49,16,Liisanpuistikko,150,Töölönlahden puisto,4708,1666
2021-05-31T19:05:56,2021-05-31T19:11:43,727,Ratsutori,707,Majurinkulma,1304,343
2021-05-31T19:05:50,2021-05-31T19:11:45,281,Puotila (M),274,Voikukantie,912,351
2021-05-31T19:05:42,2021-05-31T19:12:23,727,Ratsutori,767,Ruutikatu,1174,398
2021-05-31T19:05:41,2021-05-31T19:13:19,43,Karhupuisto,116,Linnanmäki,1319,457
2021-05-31T19:05:40,2021-05-31T19:10:26,26,Kamppi (M),30,Itämerentori,1396,280
2021-05-31T19:05:40,2021-05-31T19:17:48,581,Niittykumpu (M),651,Suurpellonaukio,2724,727
2021-05-31T19:05:37,2021-05-31T19:06:11,292,Koskelan varikko,292,Koskelan varikko,0,29
2021-05-31T19:05:37,2021-05-31T19:12:17,281,Puotila (M),274,Voikukantie,890,396
2021-05-31T19:05:36,2021-05-31T19:15:12,625,Suomenlahdentie,585,Haukilahdenaukio,2042,572
2021-05-31T19:05:36,2021-05-31T19:13:49,519,Tapionaukio,515,Oravannahkatori,1202,490
2021-05-31T19:05:34,2021-05-31T19:17:52,100,Teljäntie,105,Tilkantori,1837,733
2021-05-31T19:05:34,2021-05-31T19:22:19,29,Baana,116,Linnanmäki,4281,1004
2021-05-31T19:05:21,2021-05-31T19:10:32,122,Lintulahdenkatu,120,Mäkelänkatu,945,300
2021-05-31T19:05:20,2021-05-31T19:08:34,645,Piispankallio,629,Piispanportti,682,189
2021-05-31T19:05:16,2021-05-31T19:14:57,70,Sammonpuistikko,201,Länsisatamankuja,2679,576
2021-05-31T19:05:15,2021-05-31T19:37:48,145,Pohjolankatu,210,Pajamäki,6777,1947
2021-05-31T19:05:12,2021-05-31T19:08:31,645,Piispankallio,629,Piispanportti,682,195
2021-05-31T19:05:10,2021-05-31T19:16:06,551,Tietäjä,553,Metsänneidonpolku,606,652
2021-05-31T19:05:07,2021-05-31T19:15:32,601,Nokkala,625,Suomenlahdentie,2005,621
2021-05-31T19:05:05,2021-05-31T19:26:57,9,Erottajan aukio,24,Mannerheimintie,451,1314
2021-05-31T19:05:04,2021-05-31T19:15:59,549,Maarinranta,705,Laajalahden keskus,2342,650
2021-05-31T19:05:03,2021-05-31T19:08:53,63,Jätkäsaarenlaituri,61,Länsisatamankatu,778,225
2021-05-31T19:05:03,2021-05-31T19:21:37,57,Lauttasaaren ostoskeskus,64,Tyynenmerenkatu,3835,993
2021-05-31T19:04:57,2021-05-31T19:11:18,272,Marjaniementie,274,Voikukantie,914,376
2021-05-31T19:04:56,2021-05-31T19:10:41,308,Mosaiikkitori,318,Vuosaaren puistopolku,1515,341
2021-05-31T19:04:53,2021-05-31T19:05:08,29,Baana,29,Baana,0,14
2021-05-31T19:04:52,2021-05-31T19:05:37,353,Helluntairaitti,353,Helluntairaitti,2,41
2021-05-31T19:04:48,2021-05-31T19:16:47,131,Elimäenkatu,144,Käpyläntie,2568,717
2021-05-31T19:04:45,2021-05-31T19:15:52,549,Maarinranta,705,Laajalahden keskus,2437,665
2021-05-31T19:04:44,2021-05-31T19:12:39,207,Vanha Viertotie,210,Pajamäki,1962,470
2021-05-31T19:04:38,2021-05-31T19:13:59,72,Eteläinen Hesperiankatu,91,Seurasaari,2825,560
2021-05-31T19:04:26,2021-05-31T19:22:26,113,Pasilan asema,100,Teljäntie,5071,1079
2021-05-31T19:04:25,2021-05-31T19:11:53,518,Tuulimäki,596,Toppelundinportti,2084,443
2021-05-31T19:04:22,2021-05-31T19:13:57,753,Linnuntie,731,Leppävaarankäytävä,1766,570
2021-05-31T19:04:20,2021-05-31T19:20:57,103,Vihdintie,141,Intiankatu,5066,997
2021-05-31T19:04:19,2021-05-31T19:05:04,519,Tapionaukio,519,Tapionaukio,2,41
2021-05-31T19:04:18,2021-05-31T19:13:48,519,Tapionaukio,515,Oravannahkatori,1237,567
2021-05-31T19:04:17,2021-05-31T19:25:06,118,Fleminginkatu,6,Hietalahdentori,4625,1245
2021-05-31T19:04:15,2021-05-31T19:15:46,79,Uimastadion,44,Sörnäinen (M),2117,686
2021-05-31T19:04:15,2021-05-31T19:10:37,36,Apollonkatu,24,Mannerheimintie,1313,382
2021-05-31T19:04:12,2021-05-31T19:05:21,292,Koskelan varikko,292,Koskelan varikko,0,69
2021-05-31T19:04:08,2021-05-31T19:12:57,268,Porolahden koulu,254,Agnetankuja,1682,524
2021-05-31T19:04:07,2021-05-31T19:20:29,32,Eläinmuseo,57,Lauttasaaren ostoskeskus,3234,980
2021-05-31T19:04:07,2021-05-31T19:12:14,268,Porolahden koulu,260,Herttoniemi (M),1572,481
2021-05-31T19:04:06,2021-05-31T19:22:53,115,Venttiilikuja,8,Vanha kirkkopuisto,4020,1123
2021-05-31T19:04:04,2021-05-31T19:13:37,30,Itämerentori,71,Hietaniemenkatu,1770,569
2021-05-31T19:04:03,2021-05-31T19:16:58,75,Korjaamo,18,Porthania,2677,771
2021-05-31T19:04:02,2021-05-31T19:07:58,527,Otsolahti,519,Tapionaukio,775,230
2021-05-31T19:03:57,2021-05-31T19:07:44,527,Otsolahti,519,Tapionaukio,795,225
2021-05-31T19:03:49,2021-05-31T19:07:56,635,Kuunkatu,641,Komeetankatu,937,242
2021-05-31T19:03:46,2021-05-31T19:09:37,37,Töölönkatu,21,Töölönlahdenkatu,1617,346
2021-05-31T19:03:34,2021-05-31T19:22:38,280,Puotilan ostoskeskus,308,Mosaiikkitori,3753,1140
2021-05-31T19:03:34,2021-05-31T19:05:18,737,Muurarinkuja,731,Leppävaarankäytävä,406,100
2021-05-31T19:03:29,2021-05-31T19:09:25,113,Pasilan asema,132,Hollolantie,1421,353
2021-05-31T19:03:24,2021-05-31T19:20:09,141,Intiankatu,148,Juhana Herttuan tie,1517,1001
2021-05-31T19:03:23,2021-05-31T19:15:12,21,Töölönlahdenkatu,67,Perämiehenkatu,1860,705
2021-05-31T19:03:21,2021-05-31T19:10:13,707,Majurinkulma,761,Mäkkylän asema,1623,407
2021-05-31T19:03:20,2021-05-31T19:08:44,72,Eteläinen Hesperiankatu,35,Cygnaeuksenkatu,894,321
2021-05-31T19:03:19,2021-05-31T19:10:57,64,Tyynenmerenkatu,33,Kauppakorkeakoulu,1854,454
2021-05-31T19:03:17,2021-05-31T19:25:41,38,Töölöntori,92,Saunalahdentie,4374,1343
2021-05-31T19:03:15,2021-05-31T19:23:06,122,Lintulahdenkatu,82,Töölöntulli,4045,1186
2021-05-31T19:03:10,2021-05-31T19:16:47,79,Uimastadion,95,Munkkiniemen aukio,3222,812
2021-05-31T19:02:57,2021-05-31T19:17:06,141,Intiankatu,148,Juhana Herttuan tie,1558,849
2021-05-31T19:02:55,2021-05-31T19:05:21,109,Hertanmäenkatu,205,Ilmalan asema,26,140
2021-05-31T19:02:54,2021-05-31T19:10:51,3,Kapteeninpuistikko,26,Kamppi (M),1566,471
2021-05-31T19:02:54,2021-05-31T19:07:04,511,Sateentie,527,Otsolahti,905,249
2021-05-31T19:02:52,2021-05-31T19:12:37,137,Arabian kauppakeskus,44,Sörnäinen (M),1886,580
2021-05-31T19:02:52,2021-05-31T19:16:15,121,Vilhonvuorenkatu,12,Kanavaranta,2376,798
2021-05-31T19:02:51,2021-05-31T19:09:59,202,Merihaka,125,Arielinkatu,1435,427
2021-05-31T19:02:49,2021-05-31T19:32:33,75,Korjaamo,74,Rajasaarentie,4307,1782
2021-05-31T19:02:49,2021-05-31T19:07:39,137,Arabian kauppakeskus,139,Muotoilijankatu,1227,286
2021-05-31T19:02:45,2021-05-31T19:14:05,73,Kesäkatu,26,Kamppi (M),2042,675
2021-05-31T19:02:40,2021-05-31T19:05:55,146,Pohjolanaukio,147,Käpylän asema,581,191
2021-05-31T19:02:32,2021-05-31T19:12:22,64,Tyynenmerenkatu,18,Porthania,2611,586
2021-05-31T19:02:32,2021-05-31T19:16:27,58,Lauttasaarensilta,72,Eteläinen Hesperiankatu,3522,831
2021-05-31T19:02:30,2021-05-31T19:06:50,232,Oulunkylän asema,231,Siltavoudintie,706,259
2021-05-31T19:02:28,2021-05-31T19:14:33,94,Laajalahden aukio,209,Takomotie,3073,724
2021-05-31T19:02:23,2021-05-31T19:24:34,54,Gyldenintie,1,Kaivopuisto,5092,1327
2021-05-31T19:02:23,2021-05-31T19:03:29,292,Koskelan varikko,292,Koskelan varikko,0,64
2021-05-31T19:02:22,2021-05-31T19:13:00,701,Gallen-Kallelan tie,725,Rummunlyöjänkatu,2468,632
2021-05-31T19:02:19,2021-05-31T19:16:57,83,Meilahden sairaala,70,Sammonpuistikko,2542,867
2021-05-31T19:02:17,2021-05-31T19:06:30,59,Salmisaarenranta,30,Itämerentori,982,252
2021-05-31T19:02:16,2021-05-31T19:07:36,627,Piispansilta,641,Komeetankatu,574,319
2021-05-31T19:02:15,2021-05-31T19:30:27,22,Rautatientori / länsi,212,Tunnelitie,6152,1687
2021-05-31T19:02:05,2021-05-31T19:02:40,75,Korjaamo,75,Korjaamo,8,31
2021-05-31T19:02:02,2021-05-31T19:28:14,38,Töölöntori,38,Töölöntori,0,20
2021-05-31T19:02:02,2021-05-31T19:09:01,64,Tyynenmerenkatu,29,Baana,1435,415
2021-05-31T19:02:00,2021-05-31T19:10:32,234,Otto Brandtin tie,239,Viikin tiedepuisto,2244,508
2021-05-31T19:01:59,2021-05-31T19:13:37,204,A.I. Virtasen aukio,87,Kustaankatu,2546,699
2021-05-31T19:01:43,2021-05-31T19:07:50,627,Piispansilta,641,Komeetankatu,541,361
2021-05-31T19:01:39,2021-05-31T19:10:26,32,Eläinmuseo,62,Välimerenkatu,1786,522
2021-05-31T19:01:31,2021-05-31T19:05:04,247,Haakoninlahdenkatu,248,Gunillantie,816,209
2021-05-31T19:01:29,2021-05-31T19:18:47,91,Seurasaari,84,Paciuksenkatu,2730,1032
